# Train_Loss Validation_Loss Train_Accuracy Validation_Accuracy
1.447495	1.356203	0.466356	0.563000
0.957502	0.976255	0.658289	0.658000
0.750220	0.711309	0.737844	0.754200
0.616237	0.683293	0.785044	0.774000
0.535750	0.686158	0.812867	0.784000
0.474401	0.551075	0.835578	0.812000
0.424879	0.545927	0.852378	0.822800
0.384347	0.470526	0.867311	0.837000
0.349485	0.418894	0.879444	0.865200
0.322880	0.416471	0.889511	0.862800
0.296570	0.388055	0.897178	0.873400
0.279143	0.410796	0.903156	0.867600
0.254324	0.400903	0.911911	0.876600
0.234997	0.369474	0.918933	0.885000
0.219997	0.333420	0.922644	0.894200
0.200752	0.323504	0.929467	0.899800
0.192654	0.357477	0.933289	0.887000
0.177044	0.373780	0.938333	0.888000
0.164614	0.347320	0.941178	0.894600
0.156991	0.344100	0.944422	0.898400
0.140846	0.334715	0.950889	0.902000
0.134765	0.339087	0.952267	0.898800
0.130739	0.371410	0.953156	0.896200
0.119990	0.322810	0.956867	0.912000
0.109456	0.337149	0.961111	0.907200
0.110142	0.362572	0.960000	0.901600
0.103254	0.393907	0.964000	0.898800
0.091800	0.414766	0.967489	0.896800
0.092573	0.361660	0.967022	0.903000
0.086693	0.353846	0.969244	0.913600
0.084121	0.364486	0.970156	0.911000
0.078261	0.405282	0.971844	0.901800
0.081700	0.424172	0.970378	0.900000
0.073231	0.349927	0.974289	0.911800
0.070007	0.401141	0.974400	0.907000
0.068089	0.423181	0.976400	0.901800
0.059629	0.386966	0.978400	0.911400
0.062877	0.364923	0.978267	0.914200
0.063327	0.379886	0.978156	0.910200
0.059550	0.390020	0.979600	0.908000
0.055044	0.405584	0.980822	0.908000
0.058494	0.392038	0.980000	0.909400
0.055441	0.360173	0.980711	0.914000
0.049485	0.403234	0.982889	0.916600
0.048349	0.403698	0.983200	0.908400
0.052954	0.379834	0.981156	0.916800
0.047722	0.412026	0.983511	0.917800
0.045201	0.406084	0.984111	0.913400
0.042180	0.413578	0.985267	0.914200
0.044617	0.400714	0.984556	0.916200
0.048000	0.377847	0.983489	0.920400
0.041381	0.372922	0.985244	0.920000
0.040061	0.446189	0.986089	0.911000
0.045273	0.391012	0.983667	0.915600
0.034550	0.404101	0.987667	0.922200
0.037829	0.423696	0.987156	0.915200
0.043778	0.413040	0.984533	0.915800
0.037815	0.408057	0.987111	0.919000
0.033257	0.416473	0.988800	0.918600
0.039430	0.453519	0.985667	0.918400
0.037409	0.416466	0.987200	0.917200
0.034327	0.468905	0.988156	0.914600
0.035396	0.438071	0.987778	0.916200
0.027728	0.440359	0.990356	0.917200
0.034748	0.417665	0.988089	0.922600
0.032601	0.411398	0.988733	0.914600
0.029770	0.458817	0.990022	0.916000
0.031602	0.456831	0.989111	0.914000
0.033759	0.429868	0.987978	0.916600
0.031505	0.448115	0.989222	0.916400
0.029790	0.479082	0.990067	0.909800
0.028910	0.443921	0.989711	0.918400
0.024879	0.418492	0.991867	0.919200
0.031332	0.416221	0.989133	0.923400
0.024610	0.441765	0.991689	0.920800
0.033313	0.403738	0.988244	0.924800
0.026376	0.397206	0.990911	0.924200
0.029829	0.411152	0.989644	0.920200
0.026654	0.435141	0.990867	0.918800
0.024832	0.455927	0.991356	0.916000
0.028478	0.423168	0.990289	0.917200
0.025955	0.416206	0.990956	0.921400
0.022445	0.441093	0.992111	0.919000
0.025235	0.421491	0.991200	0.920600
0.027026	0.428772	0.990467	0.918800
0.022178	0.431555	0.992244	0.914600
0.020126	0.488306	0.993289	0.914400
0.025784	0.468534	0.990756	0.914400
0.022107	0.447606	0.992622	0.921600
0.023493	0.468372	0.991956	0.920600
0.021751	0.429056	0.993000	0.917600
0.025231	0.456494	0.991378	0.921400
0.022891	0.423618	0.991844	0.923800
0.019772	0.465629	0.992978	0.919000
0.022372	0.450763	0.992222	0.919600
0.021855	0.476272	0.992467	0.919600
0.018701	0.473748	0.993622	0.917400
0.021540	0.436931	0.992800	0.917000
0.019050	0.462533	0.993333	0.921800
0.023290	0.482209	0.991933	0.917200
