# Train_Loss Validation_Loss Train_Accuracy Validation_Accuracy
1.405714	1.169891	0.483933	0.590400
0.952189	0.825527	0.658422	0.704600
0.775244	0.970345	0.728133	0.674400
0.662078	0.793232	0.767933	0.730600
0.585438	0.670594	0.797378	0.778000
0.525393	0.605265	0.819356	0.798000
0.484429	0.529586	0.833622	0.821200
0.449173	0.590972	0.845356	0.798800
0.416795	0.450718	0.856200	0.848400
0.394059	0.462269	0.863000	0.848000
0.368054	0.467622	0.872911	0.846400
0.345575	0.513181	0.880200	0.834400
0.326989	0.467175	0.886667	0.849000
0.312973	0.476820	0.890000	0.842600
0.297345	0.578155	0.896422	0.828200
0.281172	0.439254	0.902444	0.862600
0.262931	0.377136	0.908822	0.881200
0.255124	0.395606	0.910644	0.869600
0.246541	0.482846	0.914067	0.851600
0.235131	0.376760	0.918067	0.881200
0.222059	0.384222	0.922400	0.877000
0.211244	0.390137	0.925111	0.877000
0.203571	0.396599	0.929111	0.874000
0.197035	0.386041	0.931089	0.881800
0.188456	0.389569	0.933600	0.882200
0.177613	0.399290	0.937156	0.886400
0.167202	0.430989	0.940600	0.876200
0.168522	0.392595	0.939800	0.891800
0.156308	0.435877	0.943956	0.877400
0.153136	0.390358	0.945089	0.889800
0.147050	0.357612	0.947400	0.893400
0.145892	0.372014	0.948267	0.895200
0.138734	0.424388	0.950867	0.886800
0.128829	0.446638	0.953378	0.882600
0.126460	0.378834	0.954867	0.893800
0.124152	0.394536	0.955311	0.894600
0.119822	0.414202	0.957333	0.889200
0.118645	0.418466	0.957511	0.888000
0.111850	0.415464	0.960133	0.888200
0.110309	0.422190	0.960689	0.889200
0.108363	0.414834	0.961356	0.890600
0.102223	0.413375	0.963533	0.895600
0.101317	0.400258	0.964622	0.896200
0.099012	0.463680	0.965311	0.886200
0.091767	0.393922	0.967289	0.903000
0.092199	0.474760	0.966800	0.885400
0.089424	0.417977	0.967222	0.893000
0.087191	0.444766	0.969733	0.901200
0.091143	0.405186	0.968333	0.897800
0.080599	0.462401	0.970844	0.889600
0.083551	0.417001	0.970489	0.900000
0.079894	0.448637	0.970711	0.902400
0.078492	0.513119	0.971467	0.884600
0.078552	0.409944	0.971756	0.907600
0.073199	0.427843	0.973689	0.901400
0.074272	0.412108	0.973556	0.905800
0.077598	0.467296	0.972978	0.891800
0.068313	0.418026	0.976111	0.900200
0.066149	0.442736	0.976756	0.895200
0.071399	0.416531	0.974978	0.903400
0.068325	0.447172	0.975911	0.900200
0.066522	0.475051	0.976822	0.896000
0.064857	0.491856	0.976889	0.896800
0.062786	0.450107	0.977511	0.903400
0.064701	0.467050	0.976978	0.901200
0.065450	0.482474	0.977044	0.898200
0.054976	0.477613	0.980222	0.896400
0.059835	0.506794	0.978289	0.895400
0.059210	0.448613	0.979222	0.905800
0.059813	0.467619	0.978756	0.899600
0.052423	0.436872	0.981089	0.907800
0.058284	0.447294	0.979067	0.900600
0.052929	0.459019	0.980333	0.905600
0.050136	0.485174	0.981933	0.902800
0.054561	0.471076	0.981178	0.904000
0.051285	0.478367	0.981289	0.903800
0.048213	0.519644	0.983356	0.901800
0.052745	0.550624	0.981133	0.893800
0.047044	0.488929	0.983356	0.902400
0.047618	0.482473	0.982356	0.901200
0.049323	0.487927	0.982533	0.901600
0.049140	0.483985	0.982467	0.902400
0.048847	0.517269	0.982356	0.898000
0.045795	0.482413	0.983711	0.903600
0.046037	0.475166	0.983622	0.902800
0.048939	0.524037	0.982378	0.897000
0.042622	0.491241	0.985156	0.907000
0.044944	0.469163	0.983778	0.911800
0.041728	0.500636	0.985067	0.903800
0.046066	0.521778	0.983711	0.902200
0.044900	0.494671	0.984244	0.904000
0.043164	0.488786	0.984533	0.903200
0.042754	0.487846	0.984689	0.901400
0.041006	0.480160	0.986111	0.905400
0.040268	0.506852	0.986089	0.903800
0.035012	0.572353	0.987200	0.891600
0.039624	0.517783	0.986067	0.901600
0.040162	0.505997	0.985489	0.904000
0.039859	0.519754	0.985644	0.901400
0.036703	0.498988	0.987222	0.902800
