# Train_Loss Validation_Loss Train_Accuracy Validation_Accuracy
1.437848	1.286257	0.465911	0.569800
0.978131	1.115786	0.648378	0.638000
0.774025	0.798000	0.727689	0.731600
0.636489	0.697726	0.776444	0.759600
0.552209	0.598041	0.808533	0.802400
0.490671	0.535077	0.831800	0.819800
0.437297	0.477602	0.847778	0.841400
0.401590	0.475279	0.861400	0.842200
0.364983	0.445957	0.873844	0.849600
0.330776	0.433667	0.885311	0.855200
0.307856	0.370032	0.895667	0.868600
0.281160	0.431769	0.903222	0.865600
0.262500	0.454923	0.909844	0.855400
0.245788	0.391373	0.914978	0.870800
0.221937	0.425733	0.923044	0.869200
0.209722	0.390233	0.926044	0.878200
0.187623	0.387663	0.934378	0.882000
0.182429	0.342852	0.935511	0.890600
0.166560	0.382304	0.942978	0.886000
0.155838	0.351919	0.944222	0.894800
0.147048	0.342205	0.948222	0.899800
0.135287	0.351438	0.952689	0.894200
0.130721	0.348227	0.954111	0.902000
0.118312	0.378522	0.957422	0.897000
0.114961	0.421163	0.959556	0.889800
0.109544	0.389779	0.960756	0.894800
0.101424	0.395971	0.964000	0.897000
0.097054	0.381107	0.966333	0.895600
0.087275	0.377284	0.969844	0.902800
0.087649	0.395530	0.969133	0.899600
0.085116	0.386224	0.969533	0.904200
0.078289	0.447493	0.972422	0.888400
0.075508	0.397511	0.973467	0.907200
0.070602	0.419168	0.974511	0.901000
0.071010	0.401971	0.974400	0.908600
0.064205	0.380985	0.977533	0.908400
0.067117	0.428178	0.976044	0.903400
0.063615	0.398791	0.977400	0.906400
0.056318	0.412830	0.979289	0.912200
0.061537	0.393312	0.978000	0.913000
0.059565	0.391436	0.978933	0.909200
0.056767	0.457088	0.980133	0.900800
0.053978	0.416254	0.981400	0.910800
0.049947	0.404738	0.982422	0.910400
0.047832	0.439977	0.982978	0.907600
0.053147	0.406078	0.981267	0.912800
0.047894	0.466431	0.983244	0.904400
0.046734	0.412647	0.983822	0.911400
0.047840	0.431815	0.982867	0.909400
0.044512	0.475468	0.984644	0.903600
0.039824	0.428517	0.986244	0.908000
0.042421	0.461249	0.985444	0.901800
0.039773	0.488671	0.986044	0.901400
0.038141	0.487383	0.986933	0.902800
0.041450	0.463444	0.985267	0.909000
0.039128	0.484309	0.986289	0.903800
0.041158	0.450629	0.985889	0.910400
0.034660	0.442575	0.987933	0.905200
0.037196	0.470625	0.987356	0.910000
0.033265	0.427982	0.988244	0.914000
0.029470	0.469960	0.989489	0.909600
0.036622	0.459250	0.986867	0.908000
0.036002	0.519823	0.987222	0.903800
0.036811	0.491683	0.987222	0.904600
0.026368	0.471698	0.990933	0.909400
0.031203	0.445404	0.989511	0.913200
0.033155	0.446347	0.987889	0.917600
0.033776	0.444875	0.988089	0.913800
0.030474	0.488746	0.989644	0.911400
0.030584	0.449267	0.989333	0.915200
0.026545	0.443318	0.990978	0.914200
0.027359	0.452664	0.990533	0.916400
0.028631	0.463292	0.989622	0.909200
0.028632	0.465755	0.990156	0.911200
0.028059	0.450701	0.990244	0.913400
0.029731	0.492128	0.989978	0.907400
0.028826	0.472274	0.990089	0.914200
0.022868	0.481943	0.992111	0.911800
0.028387	0.421810	0.989978	0.915400
0.025180	0.462009	0.991444	0.916800
0.024084	0.457750	0.991578	0.916000
0.026547	0.453638	0.991178	0.914600
0.024138	0.463658	0.991756	0.915000
0.026478	0.434649	0.991178	0.919600
0.021115	0.451153	0.992933	0.916400
0.027454	0.426019	0.990422	0.923800
0.021517	0.466948	0.992578	0.917600
0.020769	0.492092	0.993111	0.917200
0.027345	0.437881	0.990489	0.916800
0.021955	0.463616	0.992644	0.916600
0.021683	0.447424	0.992467	0.917200
0.024779	0.486696	0.991222	0.915600
0.020383	0.460742	0.992756	0.921800
0.020176	0.466628	0.992622	0.921000
0.025074	0.433043	0.991533	0.922000
0.020037	0.451672	0.993289	0.916600
0.019345	0.458349	0.993111	0.920200
0.020352	0.482621	0.992889	0.914000
0.020221	0.462814	0.992911	0.917600
0.016267	0.517343	0.994533	0.918800
